-4708.69873046875	-4671.37988281250
1988.12097167969	2001.66223144531
25.4797058105469	42.0500869750977
5052.10009765625	5072.00390625000
2384.10693359375	2397.99804687500
-2683.45434570313	-2672.82226562500
2806.12475585938	2813.38623046875
-38036.9726562500	-38033.8437500000
-37289.3320312500	-37289.7460937500
-79166.3828125000	-79155.5468750000
-10656.3623046875	-10635.4013671875
-1966.25488281250	-1945.52441406250
-3582.60449218750	-3563.24365234375
-1632.21618652344	-1622.39331054688
-55684.1367187500	-55677.1250000000
-828.364501953125	-824.294250488281
-5515.36425781250	-5514.59667968750
-3309.48901367188	-3287.49316406250
-5348.66943359375	-5331.87646484375
-6405.01074218750	-6385.68115234375
-446.837341308594	-428.540832519531
-1386.79589843750	-1379.19323730469
-12689.2900390625	-12684.6142578125
-20531.9121093750	-20530.7890625000
-1446.21020507813	-1426.23840332031
-3909.95849609375	-3897.15991210938
5204.75732421875	5173.32617187500
-3393.71411132813	-3381.39477539063
-3558.73510742188	-3548.32666015625
705.393798828125	710.803527832031
-11010.1933593750	-10993.4941406250
-10820.4697265625	-10806.8232421875
-5645.12890625000	-5631.48144531250
-1346.53527832031	-1329.97241210938
2144.93115234375	2156.62402343750
-4734.96289062500	-4727.98291015625
-4428.65966796875	-4421.67187500000
-3434.19140625000	-3418.25146484375
-400.627197265625	-384.570983886719
-59393.7734375000	-59383.5937500000
-229.740447998047	-221.828979492188
-574.752075195313	-568.884948730469
2982.49853515625	2986.03393554688
5547.34033203125	5548.70556640625
5095.74169921875	5094.93994140625
-4975.25488281250	-4959.54638671875
-5829.75390625000	-5813.18017578125
-4378.56640625000	-4362.73437500000
5003.33496093750	5012.18310546875
-1887.50671386719	-1878.54248046875
1592.48547363281	1595.39123535156
2963.49389648438	2965.29077148438
9908.92187500000	9908.55957031250
-8447.10742187500	-8435.07519531250
-9400.34277343750	-9383.12890625000
-4392.80517578125	-4380.66015625000
-149.970718383789	-140.322174072266
2289.31909179688	2295.23828125000
1373.15258789063	1376.89855957031
3790.05590820313	3793.87475585938
-6326.64160156250	-6313.54492187500
-3790.08422851563	-3772.67529296875
-1778.71044921875	-1768.71728515625
-3329.13574218750	-3322.83471679688
-3534.68164062500	-3530.53759765625
-216.331665039063	-212.412139892578
-3370.52270507813	-3359.54223632813
205304.078125000	205304.078125000
-2178.77539062500	-2147.38964843750
-543.938049316406	-521.256225585938
818.208068847656	832.063415527344
445.277709960938	452.853302001953
-3881.12890625000	-3868.99682617188
-70973.2578125000	-70947.8750000000
386.738037109375	407.195831298828
4298.31640625000	4307.93115234375
-824.064392089844	-818.013793945313
2399.95483398438	2402.81982421875
-15961.0566406250	-15960.9208984375
2132.92895507813	2127.83862304688
-2032.15722656250	-2035.31494140625
205303.265625000	205303.265625000
-2389.87255859375	-2359.84667968750
326.983276367188	355.635803222656
-2602.69409179688	-2591.61035156250
5358.27050781250	5365.30517578125
-1099.84350585938	-1094.84838867188
6428.61425781250	6429.65869140625
6723.49169921875	6718.91601562500
-52.2684936523438	-60.8771972656250
-3327.64501953125	-3321.08642578125
-1362.05651855469	-1339.36083984375
-1401.68103027344	-1368.68347167969
-5057.63183593750	-5026.26855468750
-23125.7050781250	-23109.5312500000
5944.49023437500	5952.71142578125
-1870.25915527344	-1859.12902832031
5317.14453125000	5320.11767578125
2250.12695312500	2253.06982421875
5194.69140625000	5197.31005859375
4335.48144531250	4323.52441406250
-6789.37890625000	-6789.65478515625
-864.161804199219	-845.707275390625
1620.80224609375	1644.57995605469
8454.79687500000	8476.80761718750
-3982.54052734375	-3966.64599609375
7959.02929687500	7967.59472656250
7356.34082031250	7359.53613281250
8916.80273437500	8919.13281250000
6524.77832031250	6526.72851562500
326.963287353516	318.304718017578
6738.51220703125	6737.88134765625
4164.95166015625	4169.57226562500
9586.33398437500	9600.74316406250
8886.12011718750	8921.06738281250
9481.94335937500	9500.60546875000
2809.26416015625	2820.00512695313
6471.48193359375	6478.25927734375
-206.489700317383	-202.385742187500
4541.56835937500	4519.64453125000
8998.10644531250	8982.62695312500
5337.97021484375	5334.12744140625
4999.38623046875	5025.81982421875
8997.65039062500	9025.21679687500
6481.62304687500	6499.19775390625
11355.1337890625	11364.9560546875
13444.1074218750	13450.8212890625
3190.18457031250	3193.96240234375
-25573.3710937500	-25576.8261718750
4502.43408203125	4503.82373046875
6695.65576171875	6697.54541015625
3618.29321289063	3618.78930664063
-19199.1640625000	-19223.7617187500
10666.7197265625	10646.5888671875
2830.51928710938	2830.62377929688
4369.19921875000	4384.83251953125
8564.89355468750	8587.64453125000
13640.4140625000	13663.7373046875
14245.9765625000	14265.8505859375
11554.4580078125	11567.5869140625
16014.2802734375	16025.6132812500
12795.4091796875	12805.7568359375
10586.4638671875	10593.4804687500
2387.31689453125	2394.56494140625
3394.60595703125	3369.38427734375
9293.04785156250	9277.08496093750
6086.09570312500	6089.34765625000
10171.2695312500	10191.9199218750
7256.78076171875	7289.05224609375
8613.20605468750	8645.37890625000
5814.79638671875	5834.27148437500
10445.7529296875	10460.9521484375
4660.10253906250	4672.06054687500
6447.91943359375	6459.35107421875
5701.60253906250	5713.83789062500
10253.3125000000	10251.1357421875
10181.2666015625	10192.9921875000
13111.0244140625	13150.4628906250
9571.29980468750	9607.52929687500
10477.7958984375	10503.4052734375
6800.86035156250	6817.02832031250
2637.87792968750	2648.40917968750
9570.41992187500	9579.95019531250
2024.37243652344	2036.40844726563
3948.25781250000	3929.67114257813
6386.88769531250	6385.74023437500
5112.11279296875	5136.78466796875
12248.9541015625	12280.2041015625
7860.03955078125	7874.77929687500
1193.79028320313	1199.53283691406
3523.94799804688	3537.24707031250
2942.31787109375	2952.96118164063
-5125.66455078125	-5122.14355468750
1307.56188964844	1288.18664550781
9169.74023437500	9168.42773437500
8218.21582031250	8237.45800781250
7579.25000000000	7583.97070312500
8775.26367187500	8755.47265625000
7106.89941406250	7083.50878906250
2228.85034179688	2257.72558593750
538.184448242188	518.644531250000
1379.58129882813	1392.89147949219
7295.93115234375	7314.01367187500
4327.48388671875	4339.48437500000
7370.46044921875	7376.13134765625
2579.21386718750	2581.27050781250
-6540.57080078125	-6559.06445312500
9501.92773437500	9493.35156250000
7082.62207031250	7082.63867187500
-2652.94482421875	-2686.10351562500
-3055.49975585938	-3097.65600585938
-1827.71337890625	-1789.89929199219
-1399.49560546875	-1378.70776367188
-19864.3671875000	-19827.7597656250
3357.80249023438	3383.40478515625
3639.82836914063	3656.91821289063
5580.53613281250	5590.26318359375
3694.73583984375	3701.65307617188
6549.00683593750	6533.50634765625
1199.22729492188	1178.26818847656
-4788.60839843750	-4819.23583984375
-3215.56152343750	-3196.94018554688
-1732.03186035156	-1719.77941894531
-321.603881835938	-299.212158203125
960.789489746094	979.002258300781
-3826.35644531250	-3813.26806640625
1260.90808105469	1268.03149414063
-2175.77685546875	-2192.84057617188
-1570.36364746094	-1592.46789550781
-3998.74267578125	-3984.19409179688
-88.1342239379883	-73.7412338256836
-1454.13293457031	-1437.35424804688
1894.87109375000	1913.40930175781
3951.03833007813	3968.79589843750
-1667.84069824219	-1655.07360839844
2855.51904296875	2844.26831054688
-6.02580022811890	2.74713897705078
-5631.33154296875	-5614.99609375000
-8375.33300781250	-8359.32812500000
-2165.19238281250	-2149.09814453125
-4037.29492187500	-4023.12500000000
-26799.2968750000	-26783.3828125000
-952.360656738281	-935.490844726563
-958.338745117188	-942.497619628906
-8726.38769531250	-8706.19531250000
-3026.58715820313	-2982.78027343750
-3875.57348632813	-3850.05419921875
-1670.11059570313	-1659.02319335938
627.820678710938	627.094970703125
-4573.66748046875	-4542.45166015625
-5606.04589843750	-5576.61474609375
-2516.56884765625	-2495.59887695313
-577.940734863281	-578.435852050781
-3077.36254882813	-3060.93457031250
-5315.04443359375	-5298.20263671875
-545.178710937500	-532.317504882813
409.056213378906	413.792480468750
556.473571777344	564.307861328125
-15240.1738281250	-15236.0136718750
